id,name,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,latitude,longitude,availability_365,calculated_host_listings_count
6533850,"Spacious loft, private bathroom and kitchen.",Coyoacán,Entire home/apt,1048.65,2.0,284,4.9,19.34691,-99.16425,309,3
6572854,Gorgeous room in Mexico City South,La Magdalena Contreras,Private room,1204.0,2.0,10,4.7,19.31103,-99.22533,339,1
6611525,"Luxurious Apartment in Polanco, Mexico City",Miguel Hidalgo,Entire home/apt,1810.43,7.0,30,4.97,19.43186127400094,-99.20529380544664,100,1
6612821,Depa Sorpréndete Super Location Reforma PINK ZONE,Cuauhtémoc,Entire home/apt,1264.0,2.0,426,4.69,19.42743,-99.16115,334,3
6647682,Depa-Mundial-conciertos en ArenaCdMx-GNP-Auditorio,Azcapotzalco,Entire home/apt,1627.5,2.0,118,4.89,19.47137,-99.16208,326,1
6654921,Bedroom/small own bathroom. Very good location,Miguel Hidalgo,Private room,593.41,3.0,79,4.85,19.40108,-99.17278,265,3
6657150,"Nice double bedroom, excellent location",Miguel Hidalgo,Private room,879.0,3.0,121,4.9,19.40173,-99.17174,248,3
6705120,Small Roof Department Private Near UNAM & Coyoacan,Coyoacán,Private room,726.67,3.0,30,4.77,19.34152,-99.17035,213,4
6705400,Private Room; Share Services. Near UNAM & Coyoacan,Coyoacán,Private room,662.0,3.0,22,4.77,19.34148,-99.17208,123,4
6713478,Renovated suite with jacuzzi 19th-century mansion,Coyoacán,Private room,7000.0,1.0,93,4.85,19.34523,-99.16169,330,4
4295076,"Spacious, Bright & Stylish Room in ArtDeco Condesa",Cuauhtémoc,Private room,967.04,1.0,72,4.96,19.4135956,-99.1671362,289,2
4330122,La casa del Parque,Tlalpan,Private room,970.0,1.0,73,4.97,19.28901,-99.14271,304,1
4421504,Stylish 2BR · Priv Rooftop  Guarded · A/C Optional,Cuauhtémoc,Entire home/apt,2159.0,1.0,224,4.79,19.41624,-99.15748,322,4
4430765,"Spacious and comfy room, beautiful area",Coyoacán,Private room,707.6,5.0,33,4.94,19.35265,-99.16293,252,3
4457362,TXQÑ Grand I Tu espacio para aventuras en familia,Coyoacán,Entire home/apt,8372.0,1.0,29,4.41,19.335982165534283,-99.12379880851051,179,15
4474437,Flat with terrace in Condesa,Cuauhtémoc,Entire home/apt,2821.0,1.0,64,4.94,19.41035,-99.17145,265,2
4489287,Beautiful Típical Mexican House with roof garden,Benito Juárez,Entire home/apt,2271.33,2.0,25,4.96,19.37819,-99.16773,122,1
4509191,Deluxe room at heart of Mexico City,Cuauhtémoc,Private room,742.0,2.0,1,5.0,19.40338,-99.16555,89,1
6810808,✯ MASTER SUITES PRIME LOCATION ✯,Cuauhtémoc,Hotel room,11872.0,1.0,6,4.17,19.42368,-99.17148,365,12
6853913,House of Light and Color Coyoacan.,Coyoacán,Private room,1426.5,2.0,39,4.9,19.33419,-99.17605,306,5
6855833,Big Window Charming & Cozy Little Apt in La Roma,Cuauhtémoc,Entire home/apt,2595.0,1.0,565,4.78,19.40972,-99.16036,45,2
6887605,¡La mejor ubicación de la ciudad!,Cuauhtémoc,Private room,1256.0,1.0,0,4.84,19.41672,-99.17636,358,1
6893779,Estudio en el corazón de Condesa,Cuauhtémoc,Entire home/apt,1166.0,3.0,256,4.78,19.4156,-99.16655,329,5
6896811,Departamento Fuente de la Cibeles,Cuauhtémoc,Entire home/apt,4543.5,2.0,234,4.9,19.41945,-99.16859,365,2
6914989,Cozy double Room in Condesa @Casa Nuevo Leon /25,Cuauhtémoc,Private room,2300.0,1.0,30,4.3,19.41159,-99.17343,352,3
6935401,"Beguest Centro | 2 BR | Kitchen, Terrace & Wi-Fi",Venustiano Carranza,Entire home/apt,1805.0,3.0,136,4.77,19.41704,-99.11758,75,28
6935711,Beguest Centro | 2 BDS | Kitchen & Terrace,Venustiano Carranza,Entire home/apt,1383.67,3.0,112,4.72,19.41717,-99.11929,77,28
6970368,Large bedroom in cozy apartment,Cuauhtémoc,Private room,960.7,2.0,128,4.98,19.41694,-99.15983,344,1
4509559,"Casita Suite | WiFi, bath, kitchen | in Coyoacan",Coyoacán,Entire home/apt,1074.05,2.0,422,4.87,19.35362,-99.1477,342,6
4581152,apartment in Bosques,Miguel Hidalgo,Entire home/apt,1287.33,1.0,134,4.76,19.4053,-99.24144,241,21
4680214,Espaciosa habitación en un barrio clásico mexicano,Cuauhtémoc,Private room,625.0,1.0,4,5.0,19.44289,-99.16281,360,1
4709767,NIce & cozy apt in La Roma,Cuauhtémoc,Entire home/apt,2168.4,5.0,189,4.97,19.40534782409668,-99.16400146484376,152,2
4720795,Casa de huespedes.  Bed & Breakfast,Cuauhtémoc,Private room,1247.0,3.0,0,4.84,19.421783447265625,-99.16834259033205,62,1
4793716,Great studio in exclusive Lomas,Miguel Hidalgo,Entire home/apt,1123.0,5.0,0,4.84,19.42766,-99.2093,52,1
4796638,TURQUESA POLANCO GROUND FLOOR - PetFriendly,Miguel Hidalgo,Entire home/apt,1369.6,5.0,81,4.77,19.4407,-99.20636,214,1
7009668,Bed and breakfast luxury department,Benito Juárez,Entire home/apt,2165.0,2.0,46,4.76,19.36796,-99.1843,364,1
7024365,"Historic Center, Rooftop, Gym, 24/7 Security",Cuauhtémoc,Entire home/apt,1012.63,2.0,498,4.77,19.43688,-99.13927,157,5
7025885,"Recamara amplia con 2 camas y baño privado, ROMA",Cuauhtémoc,Private room,1085.0,1.0,78,4.91,19.41716,-99.15898,74,1
7026241,Mini studio in roof garden. Fully furnished,Cuauhtémoc,Entire home/apt,993.0,3.0,0,4.84,19.42438,-99.1585,127,2
7034914,Apartamento para Estudiantes o Visita Express,Coyoacán,Private room,400.0,1.0,0,4.84,19.3202,-99.10283,173,1
7047856,Ap-2/Ideal for students in exchange,Gustavo A. Madero,Private room,684.8,5.0,1,5.0,19.51677,-99.1583,365,2
7114006,"Nice PH, Super location!",Benito Juárez,Entire home/apt,1252.5,4.0,79,4.63,19.36848,-99.18192,365,4
7133464,"Condesa, Vintage Cool, Gran Ubicación, Iluminado",Cuauhtémoc,Entire home/apt,3278.33,2.0,70,5.0,19.407044755462977,-99.17111165821552,173,1
7143964,Landmark apartment in Mexico City,Cuauhtémoc,Entire home/apt,3424.0,1.0,4,5.0,19.42762,-99.15173,187,2
7148100,Estudio en edificio artdéco.,Cuauhtémoc,Entire home/apt,2753.75,4.0,193,4.98,19.41043,-99.1696,228,1
7150076,¡HERMOSO DEPARTAMENTO COMPLETO Y SEGURO! CDMX,Benito Juárez,Entire home/apt,3186.0,1.0,92,4.9,19.3829,-99.16217,258,2
7174238,Cozy Studio near Museo Antropologia,Miguel Hidalgo,Entire home/apt,1530.75,4.0,290,4.97,19.42728,-99.17808,225,1
7178136,Tu hogar en medio de la gran ciudad,Cuauhtémoc,Private room,1247.0,1.0,17,4.71,19.40859,-99.17081,365,1
4832713,"Camelia, Mexico City",Álvaro Obregón,Private room,894.0,3.0,1,5.0,19.35098,-99.18427,365,3
4833571,Beautiful chill-appart in Condesa,Cuauhtémoc,Private room,799.0,1.0,18,4.83,19.40707,-99.17086,365,1
4835517,Camelia 1 Inmejorable Calidad,Álvaro Obregón,Private room,1883.0,1.0,16,4.44,19.35285,-99.18361,365,3
4835724,"Inmejorable ubicación, tranquilidad",Álvaro Obregón,Private room,913.0,2.0,3,5.0,19.3534,-99.18188,365,3
4856659,Comfy and nice room in Coyoacan,Coyoacán,Private room,1369.5,2.0,82,4.9,19.35445,-99.15053,364,1
7201720,Corner Suite in Condesa  @CasaNuevoLeon/ 33,Cuauhtémoc,Private room,3100.0,1.0,31,4.87,19.4114,-99.17308,356,3
7264288,Ideal for students in echange /D.F.,Gustavo A. Madero,Private room,685.0,1.0,6,4.67,19.51494,-99.15772,365,2
7292360,ROMA NORTE 1 BEDROOM/ 2 BATH with 24 hour guard,Cuauhtémoc,Entire home/apt,1932.75,4.0,21,4.9,19.41099,-99.16527,178,1
7310049,Lux appartment in Polanco!,Miguel Hidalgo,Entire home/apt,2226.5,2.0,211,4.74,19.43996,-99.1911,160,3
7366486,Modern 2BR Apt in Condesa w/Roof Garden,Cuauhtémoc,Entire home/apt,2545.78,2.0,228,4.93,19.41282,-99.1806,25,4
7367265,Canopy View with High Speed Internet at Condesa,Cuauhtémoc,Entire home/apt,3235.3,1.0,227,4.93,19.41264,-99.18101,29,4
7380944,TXQÑ Explorer I Amazing Alojamiento Coyoacán CDMX,Coyoacán,Entire home/apt,2470.67,3.0,2,4.5,19.33876,-99.12435,73,15
7388707,Pretty vintage apt. Great location,Cuauhtémoc,Entire home/apt,2796.0,2.0,116,4.91,19.41219,-99.17542,67,1
7422474,"Steps from WTC (Del Valle). Minimalist, stylish.",Benito Juárez,Entire home/apt,2054.5,2.0,172,4.84,19.39346,-99.16852,249,1
7460839,Departamento pequeño para pareja o dos personas,Tlalpan,Entire home/apt,377.0,5.0,34,4.85,19.27982,-99.14226,182,3
7480645,Habitación cerca del museo Frida Kahlo,Coyoacán,Private room,647.5,2.0,146,4.58,19.35409,-99.1566,354,2
7481806,Cozy Loft Studio  (S2 Condesa Haus),Cuauhtémoc,Entire home/apt,3132.0,1.0,2,5.0,19.4096,-99.17659,311,7
7492595,HABITACIÓN MÉXICO D.F SAN RAFAEL,Cuauhtémoc,Private room,684.75,4.0,0,4.84,19.4404,-99.16442,363,1
4895630,Your oasis in the heart of Coyoacan,Coyoacán,Entire home/apt,3839.33,3.0,174,4.97,19.34794,-99.15955,316,1
4916861,Charming loft. Excelent location.,Cuauhtémoc,Entire home/apt,1972.0,1.0,383,4.91,19.43638,-99.16074,313,2
4920692,(9)Full Apartment in Colonia Roma close to Condesa,Cuauhtémoc,Entire home/apt,930.25,4.0,285,4.66,19.41253,-99.16283,80,9
4955354,"Private room w/BR in Napoles, WTC",Benito Juárez,Private room,589.42,4.0,90,4.91,19.39691,-99.17704,306,4
4983049,Nice apartment in colonia Roma,Cuauhtémoc,Entire home/apt,1299.0,4.0,113,4.63,19.42216,-99.16518,306,1
5021538,Independent apartment just by UNAM,Coyoacán,Entire home/apt,684.71,7.0,19,4.84,19.33708,-99.18262,241,1
7542820,Dapartamento c/recamara privada y baño compartido,Coyoacán,Private room,685.0,2.0,11,4.64,19.30644,-99.12408,364,1
7544493,Habitación con baño completo privado incluido,Venustiano Carranza,Private room,856.0,1.0,7,5.0,19.40834,-99.10902,355,6
7563597,"Central Room w/ Balcony, CDMX",Miguel Hidalgo,Private room,582.0,2.0,22,4.73,19.4452349,-99.1727974,364,1
7602810,Studio for home office on a corner with green view,Benito Juárez,Entire home/apt,800.8,5.0,149,4.87,19.39397,-99.15858,180,8
7615782,Condesa! Feel at Home in CD.MX. best Neighborhood!,Cuauhtémoc,Entire home/apt,1640.67,3.0,100,4.86,19.40514,-99.17413,92,1
7619233,The Pink Cactus,Cuauhtémoc,Entire home/apt,1752.39,1.0,27,4.63,19.42146,-99.17041,330,1
7646656,Polanco - Accesible and quiet,Miguel Hidalgo,Entire home/apt,2260.0,1.0,102,4.93,19.43969,-99.19221,178,1
7650677,Gorgeous apartment in the heart of Santa Fe,Álvaro Obregón,Entire home/apt,2567.61,2.0,76,4.82,19.36481,-99.26237,336,1
7689193,"IDEAL DESIGN HOUSE FOR FRIENDS, FAMILIES, BUSINESS",Cuauhtémoc,Entire home/apt,8312.76,3.0,98,4.9,19.414568,-99.166451,304,1
7716364,SAN ANGEL INN - Street View.,Álvaro Obregón,Private room,768.0,1.0,64,4.94,19.35084,-99.19742,365,3
7716916,Depto. 3 cuartos Polanco amueblado,Miguel Hidalgo,Entire home/apt,2368.0,4.0,22,4.32,19.43757,-99.2077,346,2
5040062,Unique apartment near Coyoacan.,Coyoacán,Entire home/apt,11781.0,2.0,29,4.97,19.34342,-99.1818,362,2
5045386,"Private, Clean & Cozy Suite - 300 Megas WiFi",Benito Juárez,Entire home/apt,1864.0,3.0,27,4.81,19.37608,-99.1612,37,4
5061093,L'Olive Gorgeous Studio. 5 min WTC. 4 px.,Benito Juárez,Entire home/apt,1329.5,1.0,576,4.84,19.39184,-99.17684,208,5
5065732,PH1 | 3BR | Condesa Penthouse,Cuauhtémoc,Entire home/apt,3990.07,2.0,357,4.89,19.41396277474232,-99.17600391134856,350,21
5171464,"ZIELO | Comfort Apt | A/C Rooftop, Zocalo/Catedral",Cuauhtémoc,Entire home/apt,1604.62,1.0,384,4.79,19.428986,-99.134689,353,18
7719646,Habitación a 10 min del Aeropuerto baño compartido,Venustiano Carranza,Private room,799.0,1.0,14,4.71,19.41729,-99.11726,362,6
7734148,"Bright room in safe, well connected neighborhood",Benito Juárez,Private room,559.25,4.0,24,4.75,19.38422,-99.17081,270,2
7779952,Tranquila habitación independiente,Miguel Hidalgo,Private room,636.67,3.0,98,4.76,19.43112,-99.175,349,1
7826622,Beautiful and brand new Suites! (S2),Miguel Hidalgo,Entire home/apt,1700.53,1.0,42,4.71,19.43576,-99.18038,319,11
7826731,Beautiful Suite in Great Location! (K2),Miguel Hidalgo,Entire home/apt,1285.67,3.0,42,4.69,19.4369,-99.18237,335,11
7827000,Beautiful and brand new Suites! (E),Miguel Hidalgo,Entire home/apt,1340.49,2.0,38,4.5,19.43549,-99.18178,363,11
7835340,Lovely flat near WTC!,Benito Juárez,Entire home/apt,1296.76,7.0,37,4.97,19.38885,-99.17962,258,1
7842592,“Moderno departamento en el Corazón de la Ciudad”,Miguel Hidalgo,Entire home/apt,1712.0,2.0,124,4.9,19.432640226302464,-99.21244149891037,246,1
7842990,Charming and historic apartment with balcony,Coyoacán,Entire home/apt,1130.0,4.0,59,4.78,19.35031,-99.1748,273,3
7860479,Habitación con baño y terraza privada.,Benito Juárez,Private room,826.4,1.0,3,5.0,19.372811297388463,-99.153206975773,101,2
7868766,Polanco one bedroom Apartment,Miguel Hidalgo,Entire home/apt,1230.21,1.0,54,4.69,19.43812,-99.19738,257,21
7873652,Coyoacán centro súper cozy,Coyoacán,Entire home/apt,1455.13,2.0,265,4.86,19.34654,-99.16816,308,4
5173777,"Villa Carmen, Heart of Coyoacan",Coyoacán,Private room,1488.0,2.0,71,4.97,19.35473,-99.16258,269,4
5182369,Live La Condesa,Cuauhtémoc,Entire home/apt,1455.0,3.0,287,4.93,19.42012,-99.17086,326,3
5183863,Hermoso Departamento en Palmas,Miguel Hidalgo,Entire home/apt,1700.0,1.0,98,4.65,19.42594,-99.22524,205,21
5185444,"""Emma"" Tinny Studio”",Cuauhtémoc,Entire home/apt,740.83,6.0,29,4.66,19.4128,-99.15512,344,1
5212275,Beauty & New Apartment,Miguel Hidalgo,Entire home/apt,1765.6,4.0,11,4.82,19.45349,-99.18398,173,1
5212601,Amazing three bedrooms apartment in Condesa,Cuauhtémoc,Entire home/apt,4052.46,1.0,285,4.91,19.40573,-99.1709,254,1
7874052,"Private room at charming B&B, South of MX City",Tlalpan,Private room,799.0,2.0,34,4.91,19.29832,-99.1164,333,2
7885447,BEAUTIFUL ROOM AND GREAT LOCATION,Cuauhtémoc,Private room,1028.0,1.0,42,4.81,19.41101,-99.1671,364,1
7886030,XURU Duo I Confort Esencial y Conectividad Total,Coyoacán,Entire home/apt,3488.0,2.0,1,1.0,19.34574,-99.13327,73,15
7886849,"Cozy bedroom in B&B, South Mexico City",Tlalpan,Private room,548.0,1.0,37,4.86,19.29765,-99.11475,233,2
7887445,Cozy bedroom in Colonia Roma,Cuauhtémoc,Private room,1329.5,2.0,140,4.95,19.42237,-99.15934,137,1
7893377,TXQÑ FamlilyHub I Comodidad para toda la familia,Coyoacán,Entire home/apt,5375.5,2.0,8,4.5,19.33904619972899,-99.12373933557144,73,15
7893702,XURU Plus I Lovely stays nearby CEN@RT,Coyoacán,Entire home/apt,2863.5,2.0,1,5.0,19.34585,-99.13362,73,15
7894426,XURU Flex I Fun Retreats nearby Downtown Coyoacan,Coyoacán,Entire home/apt,2399.5,2.0,10,4.7,19.34565017768838,-99.1323063894865,64,15
7894456,XURU Prime I Stay in Mexico City's Best Homes,Coyoacán,Entire home/apt,12233.0,1.0,24,4.38,19.34783,-99.13367,175,15
7894474,TXQÑ Tribu I Fantastic Apartment Taxqueña,Coyoacán,Entire home/apt,2657.33,3.0,4,4.75,19.33703,-99.12252,73,15
7894745,XURU Lite I Estancia amplia y práctica en Coyoacán,Coyoacán,Entire home/apt,4619.5,2.0,33,4.73,19.34606,-99.13169,72,15
7894770,XURU Aldea I Best Family Hub in Mexico City,Coyoacán,Entire home/apt,9271.0,1.0,7,4.43,19.34616,-99.13175,168,15
7894906,"XURU Express I Conectado, Práctico y Céntrico",Coyoacán,Entire home/apt,1609.5,2.0,2,5.0,19.34784230012586,-99.13194966496148,74,15
5219711,Amazing loft in Colonia del Valle,Benito Juárez,Entire home/apt,1068.9,3.0,20,4.9,19.39552,-99.16388,352,1
5272690,"ZIELO | Comfort Apt | A/C Rooftop, Zocalo/Catedral",Cuauhtémoc,Entire home/apt,1782.91,1.0,388,4.77,19.428986,-99.134689,359,18
5276417,"ZIELO | Comfort Apt | A/C Rooftop, Zocalo/Catedral",Cuauhtémoc,Entire home/apt,2247.0,1.0,307,4.77,19.428986,-99.134689,342,18
5287695,Room in Loft with a big terrace,Cuauhtémoc,Private room,1255.5,2.0,413,4.92,19.42876,-99.13445,299,5
5289079,Pretty room in beautiful apartment!,Cuauhtémoc,Private room,581.5,2.0,31,4.68,19.41156,-99.15786,83,1
7894945,XURU Confort I Apto movilidad reducida cerca Metro,Coyoacán,Entire home/apt,3514.0,2.0,9,4.89,19.34584,-99.13351,90,15
7899724,"2nd FL Private Condesa - Roma,",Cuauhtémoc,Private room,765.0,1.0,420,4.82,19.41935,-99.17288,336,13
7915161,Beautiful apartment in the Condesa,Cuauhtémoc,Entire home/apt,2472.67,3.0,20,4.75,19.4061,-99.17376,293,1
7923000,GORGEOUS UNIQUE SPACIOUS IN THE HEART OF POLANCO,Miguel Hidalgo,Entire home/apt,8768.5,2.0,188,4.95,19.42975,-99.19656,299,10
7936436,Beautiful and brand new Suites! (T),Miguel Hidalgo,Entire home/apt,1614.25,1.0,75,4.76,19.43737,-99.1822,307,11
7938063,Habitación vecina al museo Frida Kahlo,Coyoacán,Private room,713.5,2.0,115,4.48,19.35334,-99.15575,210,2
7957730,Colonial Loft in San Angel,Álvaro Obregón,Entire home/apt,1328.5,2.0,389,4.77,19.3485,-99.18429,288,1
7997616,Downtown apartmen with private terrace,Cuauhtémoc,Entire home/apt,684.71,2.0,221,4.73,19.43025,-99.14731,48,1
7998237,Private rooms in colonial style home by the forest,Álvaro Obregón,Private room,3327.5,2.0,22,4.82,19.32974,-99.28587,302,1
8098118,FURNISHED MODERN LOFT APARTMENT,Cuauhtémoc,Entire home/apt,3000.0,3.0,3,4.67,19.4115,-99.17612,339,10
8100204,Beautiful Suite in Great Location! (J2),Miguel Hidalgo,Entire home/apt,1722.0,1.0,102,4.46,19.43725,-99.18178,305,11
5298333,El cuarto del jardín,Coyoacán,Private room,6226.0,1.0,137,4.88,19.34447,-99.16063,365,1
5304932,Beguest Centro | Private Flat Fast Wi-Fi | Terrace,Venustiano Carranza,Entire home/apt,1147.0,3.0,135,4.69,19.41731,-99.1196,37,28
5361263,Modern/Secure Beautiful 2 Bed apartment in Polanco,Miguel Hidalgo,Entire home/apt,2082.33,1.0,45,4.91,19.43801,-99.19121,258,1
5387427,Nice Studio in Condesa,Cuauhtémoc,Entire home/apt,915.0,1.0,302,4.62,19.41234,-99.17505,362,13
5414029,"Habitación en Amsterdam, Mexico City",Cuauhtémoc,Private room,999.0,2.0,186,4.91,19.413349,-99.170555,176,1
5488293,Cozy Loft Studio-Apartment C7,Cuauhtémoc,Entire home/apt,2204.0,1.0,24,4.75,19.40735,-99.17363,334,10
8105125,5 Luxurious Suites in LA ROMA!,Cuauhtémoc,Entire home/apt,7027.69,3.0,259,4.85,19.41888,-99.16397,249,4
8145972,"Anzures/Polanco,great location W private garden!",Miguel Hidalgo,Entire home/apt,2680.0,6.0,38,4.97,19.43469,-99.1814,305,1
8227391,Personal Suite,Cuauhtémoc,Entire home/apt,10474.33,3.0,24,4.54,19.42475,-99.16455,364,1
8240325,Elegant and Artistic Loft on Historic Madero Street,Cuauhtémoc,Entire home/apt,1732.98,1.0,470,4.86,19.43467,-99.1375,112,4
8254153,"Wonderful, centric private room",Cuauhtémoc,Private room,4222.5,2.0,333,4.96,19.426469802856445,-99.17479705810548,324,1
8346216,Loft con bano privado y cocina,Coyoacán,Entire home/apt,1260.5,2.0,205,4.82,19.346654201928075,-99.1651509586304,269,3
8403200,Departamento 1 Recamara Polanco,Miguel Hidalgo,Entire home/apt,1265.87,1.0,77,4.57,19.43629,-99.20622,247,21
8408278,402 Boutique Apartment Centro Histórico Downtown,Cuauhtémoc,Entire home/apt,1458.0,1.0,595,4.89,19.43456,-99.14466,213,36
8408560,"illuminated studio in Roma-Norte, NO kitchen",Cuauhtémoc,Entire home/apt,679.67,3.0,73,4.7,19.41872,-99.16102,247,2
8456969,Alojamiento en ciudad de Mexico,Iztacalco,Private room,434.0,1.0,309,4.83,19.40483,-99.07837,324,1
8524042,Habitación Copilco,Coyoacán,Private room,2341.5,2.0,0,4.84,19.33989,-99.18221,365,1
8535152,"Private, independant room with bath",Miguel Hidalgo,Private room,1063.75,4.0,125,4.95,19.4318,-99.2045,275,2
5512602,"GREAT VIEW, GREAT APARTMENT!",Cuauhtémoc,Entire home/apt,1912.0,2.0,179,4.88,19.42374,-99.1763,311,2
5532624,1960s-Style Loft in an Art Deco Neighborhood,Cuauhtémoc,Entire home/apt,2369.15,3.0,219,4.92,19.43386,-99.15124,233,3
5558275,Bonito departamento en la Condesa,Cuauhtémoc,Entire home/apt,1621.0,2.0,141,4.82,19.41694,-99.17877,324,3
8538889,Habitación sencilla para el viajero solitario,Miguel Hidalgo,Private room,411.0,1.0,122,4.69,19.4292599,-99.1759106,41,1
8615731,Private Bedroom south of the city,Tlalpan,Private room,212.74,1.0,17,4.82,19.29125,-99.13799,352,2
8666038,Centro Cdmx: Loft moderno n Carso Alameda,Cuauhtémoc,Entire home/apt,1598.0,2.0,223,4.92,19.43491,-99.14579,240,1
8704155,Departamento en  el corazón de la Roma Norte,Cuauhtémoc,Entire home/apt,2186.6,5.0,128,4.95,19.42133,-99.15892,137,1
8714956,Great located private room with patio near Reforma,Cuauhtémoc,Private room,953.0,2.0,61,4.74,19.42802,-99.17232,347,1
8721086,Dream 2 bedroom apartment in the heart of Condesa,Cuauhtémoc,Entire home/apt,3231.64,1.0,461,4.9,19.4165,-99.16735,246,3
8754328,Capital Park Apartment in Narvarte,Benito Juárez,Entire home/apt,2910.0,2.0,224,4.89,19.39016,-99.1516,314,7
8754468,Stylish Spacious Apt near Condesa & Polanco,Cuauhtémoc,Entire home/apt,4366.99,2.0,370,4.95,19.42897698797182,-99.1719388961792,329,3
8779113,Charming apartment in La Juarez,Cuauhtémoc,Shared room,1134.69,7.0,1,4.0,19.43022,-99.15723,174,1
8801057,"ZIELO | Balcony 2BR | A/C Rooftop, Zocalo/Catedral",Cuauhtémoc,Entire home/apt,2834.83,1.0,461,4.71,19.428986,-99.134689,327,18
8827893,Cute apt. in the heart of Col.Roma,Cuauhtémoc,Entire home/apt,1912.0,2.0,108,4.68,19.41536,-99.15808,355,1
8842039,"NEW at La Roma, axis of culture&fun",Cuauhtémoc,Entire home/apt,1662.75,4.0,98,4.81,19.42523,-99.1593,207,1
5562688,Neat space/urban view/best located.,Cuauhtémoc,Entire home/apt,2452.16,5.0,289,4.97,19.40943,-99.16665,359,2
5580404,(7)Full Apartment in Colonia Roma close to Condesa,Cuauhtémoc,Entire home/apt,904.0,4.0,275,4.72,19.41456,-99.16145,58,9
9072262,PRACTICAL EXECUTIVE STUDIO AT 3 BLOCKS POLANCO,Miguel Hidalgo,Entire home/apt,901.33,2.0,123,4.89,19.42863,-99.17641,203,8
9093531,Frida Khalo's walking suite in downtown Coyoacán,Coyoacán,Private room,6676.0,1.0,95,4.92,19.34538,-99.16164,318,4
9097526,5A · Comfortable Suite with large dressing room.,Álvaro Obregón,Entire home/apt,2339.5,2.0,89,4.64,19.35393,-99.19287,360,15
